Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Moment,Transaction_Type,Compensation_Package_Proposed,Compensation_Grade_Proposed,Comp_Grade_Profile_Proposed,Compensation_Step_Proposed,Pay_Range_Minimum,Pay_Range_Midpoint,Pay_Range_Maximum,Base_Pay_Proposed_Amount,Base_Pay_Proposed_Currency,Base_Pay_Proposed_Frequency,Benefits_Annual_Rate_ABBR,Pay_Rate_Type,Compensation,Worker_Workday_ID
30012257,2fc139465cc1c293b6218587425ee641,2025-11-10,2025-11-13 16:30:25,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,65656.24,USD,Annual,65656.24,Salary,65656.24,07703b9bdb68ba7e4c4e3ff2ef6b38b1
30012271,e425a2f4bc1796f56487bcabbb0206d7,2025-11-03,2025-11-03 15:11:30,Return from Leave,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,CAD,Annual,155000.00,Salary,155000.00,2b6d9d81f7727ca83ed5965dc1951b77
30012292,ed648f05edbe00a34e25672dd5d3b725,2025-11-16,2025-11-16 13:58:35,Leave of Absence,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,106283.95,CAD,Annual,106283.95,Salary,106283.95,d63e0b571d05e07b9f6ba4eb7244ab47
30012343,7bc9152aedf1976095db374d21a33d96,2025-11-11,2025-11-14 14:56:04,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,123876.94,CAD,Annual,123876.94,Salary,123876.94,dd091700ffdd698c4102b00a516b1aac
30012385,edc0f07c0c8446a8a75a91e307d59797,2025-11-22,2025-11-25 14:28:48,Leave of Absence,STD_COMP_PKG,G02,GP_03,,65000.00,78000.00,91000.00,59420.30,CAD,Annual,59420.30,Salary,59420.30,d413bab3393fc0065c36eae3dd89f721
30012392,f2e22eab243b081387d4c5bbd08a85ab,2025-11-14,2025-11-16 17:29:30,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,197637.76,CAD,Annual,197637.76,Salary,197637.76,7d6bcb412df97a134c00df7f9e36dc12
30012414,6b4a60235ac5b71021e8546f9ee96a76,2025-11-08,2025-11-09 16:30:48,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,193658.68,USD,Annual,193658.68,Salary,193658.68,cf3f8f05f2a65eb55757c3fbdf0ec072
30012436,10e7bbbe258719308b9a6e6f9db76ae6,2025-11-17,2025-11-20 13:18:30,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,114774.20,USD,Annual,114774.20,Salary,114774.20,07ea51eaecab98c182fd2d9829e2cb3b
30012437,076c31e900fb547bb5f094658b0c0bf6,2025-11-09,2025-11-14 17:25:18,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,78000.00,USD,Annual,78000.00,Salary,78000.00,8413d7cc66e60ef9bea0e43959d6ed52
30012502,a41bade6838edb9bc632e6005225ba13,2025-11-28,2025-12-01 09:22:53,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,185000.00,USD,Annual,185000.00,Salary,185000.00,b853b0c40d81cafa82800377d0f1069f
30012504,1b14d696d466705c24d47e1da45ace05,2025-11-01,2025-11-04 15:45:02,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,196222.68,CAD,Annual,196222.68,Salary,196222.68,4dcf05e4d09ec64d16148ba1c5688496
30012559,daa704b0aa65ebefbb293da7bd8e2200,2025-11-08,2025-11-10 08:31:55,Leave of Absence,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,105126.33,CAD,Annual,105126.33,Salary,105126.33,cddbf0cb0f313c195af3f28ad0ad5f98
30012570,2f3f01bf57fc9b12e094227779451cec,2025-11-07,2025-11-11 10:52:52,Return from Leave,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,173244.96,USD,Annual,173244.96,Salary,173244.96,18a16a10e3cced05c6fe09b4c7124d3b
30012581,c4a8e0d3ba68dcf9e133aa0f8be296ee,2025-11-19,2025-11-23 15:23:57,Leave of Absence,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,105374.21,USD,Annual,105374.21,Salary,105374.21,3bc96df06249982451738788469b5d68
30012585,ea630f0adff7c2dbb2de3c842752fc6d,2025-11-18,2025-11-18 15:14:27,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,715edb7c064725ebaac1cca308946e1d
30012614,c8f6c7feadad4b14049c1acda0f547fc,2025-11-08,2025-11-08 14:40:34,Data Change,STD_COMP_PKG,G08,GP_09,,170000.00,215000.00,260000.00,209704.74,CAD,Annual,209704.74,Salary,209704.74,a6b7d64ddbb6519cc22df6c4581be735
30012760,dcab6d710572a533d7ad28790b808fef,2025-11-26,2025-11-27 14:22:25,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,178202.62,USD,Annual,178202.62,Salary,178202.62,678e29381640f858a4f4b07c1e5571e0
30012809,9543eb72271b5b0ea91dc5c66eec078b,2025-11-16,2025-11-19 09:34:32,Data Change,STD_COMP_PKG,G01,GP_02,,52000.00,62000.00,72000.00,45715.95,CAD,Annual,45715.95,Salary,45715.95,96918a3afa0b277c2f3e346a0d88b61f
30012933,d12b54fe269ae6a44fba5d7ed8e64165,2025-11-29,2025-12-03 13:35:43,Return from Leave,STD_COMP_PKG,G04,GP_05,,92000.00,112000.00,132000.00,112000.00,CAD,Annual,112000.00,Salary,112000.00,158d74f05e8b2d666b4ffd5dced485f0
30012940,9550916a0bb3c6eaf945ab8165c45fe7,2025-11-22,2025-11-22 12:41:46,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,175655.91,CAD,Annual,175655.91,Salary,175655.91,e37df50ea95a6ad5d9f2608664cadc97
30012961,4d41c09cd52968b34d3d2ecfa5ccb62d,2025-11-12,2025-11-17 17:55:00,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,132000.00,CAD,Annual,132000.00,Salary,132000.00,b7e42ef04ac6ac9fa0e7e163f0bacf82
30013024,f7734c00a6479f468f133e855e0a0c72,2025-11-05,2025-11-10 12:50:10,Change Job,STD_COMP_PKG,G05,GP_06,,105000.00,130000.00,155000.00,117735.77,USD,Annual,117735.77,Salary,117735.77,aab6691063a82a1d5cbfa942c1322d59
30013030,81e00000f4c4f93cdaea5f8ac9fcd8c8,2025-11-11,2025-11-15 10:42:20,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,86024.22,CAD,Annual,86024.22,Salary,86024.22,5e13c07757ee565043be174aaba5b7cc
30013123,5ad8622eb80b39c54cee25e4358e6761,2025-11-16,2025-11-18 09:24:34,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,138167.57,CAD,Annual,138167.57,Salary,138167.57,de15867762e8d2c5074699cfdc9eebd1
30013145,5f239735819cc226da6d7c58faf7b11c,2025-11-14,2025-11-14 11:09:11,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,310000.00,CAD,Annual,310000.00,Salary,310000.00,9665d977d653ee9f9c078f6a3b741006
30013168,803674f7fde9f99fd1c29d4861bc1710,2025-11-29,2025-11-30 15:24:34,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55261.33,USD,Annual,55261.33,Salary,55261.33,58e6c1378fba061d3c814672da647407
30013210,721c6faef247990ecbb4c8decaed2118,2025-11-16,2025-11-18 12:54:47,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,a28b876a15193465cf2f4c7c5e1b83c5
30013219,914b65e1dcb51b9b2257824bba0a47f6,2025-11-24,2025-11-27 17:14:10,Leave of Absence,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,c90a838374c6c9cc4f7145f64892abc3
30013227,25b709538568387bbca651f7294fb72e,2025-11-17,2025-11-21 15:45:57,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,108570.78,CAD,Annual,108570.78,Salary,108570.78,4cbe826f523449bbdcdb3ac5bd0cd9f5
30013281,44811b9cd917485ccb8aa0bddd33f424,2025-11-10,2025-11-12 13:39:20,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,94178.37,CAD,Annual,94178.37,Salary,94178.37,96998d8ccc408c4b070564d30c43ff6a
30013328,0506fdbf84b3b83e23fb4fc512314b75,2025-11-02,2025-11-03 08:35:54,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83399.52,CAD,Annual,83399.52,Salary,83399.52,cdbb9482024b869f995f0d9a1b73987c
30013354,6d57007cca4f325f40eeb06335dc18ad,2025-11-06,2025-11-07 08:44:12,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,236119.10,CAD,Annual,236119.10,Salary,236119.10,cf07a4c90132dd714d320e6f4a71be28
30013406,3bbc62b955e258b87821d0ebdad77fc9,2025-11-07,2025-11-08 14:44:02,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,156968.03,CAD,Annual,156968.03,Salary,156968.03,9a82dfb902ee2069dcdea65a10628618
30013431,5891ee5acfa9d7302a11edb60d35899b,2025-11-25,2025-11-28 16:18:40,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,208745.04,USD,Annual,208745.04,Salary,208745.04,5efa74d2e76b403920e3fd1a137f00e4
30013479,4c5943cef583ca781dc9afa48c67113f,2025-11-21,2025-11-22 10:58:37,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,196767.10,USD,Annual,196767.10,Salary,196767.10,27f75f9556562e9ffec473f5ab4f3713
30013490,da52bd228d8dd5749e4cc06acf8b9952,2025-11-15,2025-11-18 13:55:11,Return from Leave,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,117120.23,CAD,Annual,117120.23,Salary,117120.23,1860449e478b88b46be76f6564ee0cf4
30013491,04b88ed5b399fe86cc4f9090d4834c5c,2025-11-18,2025-11-18 10:41:53,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,105109.29,USD,Annual,105109.29,Salary,105109.29,d3da4e2117a61199b7f3b97bf6d42797
30013527,5cbfe9f62b090dff172d2f8b138df9f7,2025-11-14,2025-11-16 11:25:43,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,49888.06,CAD,Annual,49888.06,Salary,49888.06,9c02d16096c5905871cc2584dfaf63ed
30013570,2a64778a8aad3142906989b5be33766f,2025-11-20,2025-11-24 12:58:22,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,209585.61,CAD,Annual,209585.61,Salary,209585.61,1872e67f3e0e781bbaa34d954f0c6fe8
30013589,bf41f613709b438016077624a6146de7,2025-11-26,2025-11-29 08:18:56,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83028.97,CAD,Annual,83028.97,Salary,83028.97,1fe0aa55e2898871f03d7e757f433ac3
30013690,387e1ea28641b02c3e57fc1a00a7682a,2025-11-03,2025-11-03 16:46:34,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,62231.03,CAD,Annual,62231.03,Salary,62231.03,648ff6fab0aeab85c31e64a878db99a7
30013697,ddf8af242594ec30a98ec4a2e3596d45,2025-11-23,2025-11-25 13:05:30,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,73299.93,CAD,Annual,73299.93,Salary,73299.93,4b6266102e840fc157b15a42c813f17e
30013713,e97cae86f8f18fd087c697d961630d94,2025-11-09,2025-11-09 15:24:09,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,140965.45,CAD,Annual,140965.45,Salary,140965.45,61609945fc03ec696f9e086f95faaa2f
30013716,dfd085cf6a6ba4d9ab383ef69ba54270,2025-11-29,2025-11-29 14:57:45,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,3a16fa7a0a47e7de983fac50308f5b41
30013732,49651ee479f5316053f4ac9916204143,2025-11-06,2025-11-11 15:25:23,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,CAD,Annual,155000.00,Salary,155000.00,3ae9779674cf778e81c1843c15fddd04
30013739,bb1720e6febfefab9dddbae630856fd0,2025-11-01,2025-11-01 14:40:46,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,76258.15,USD,Annual,76258.15,Salary,76258.15,19c0155488cf898a87396e93fd47c69c
30013750,516e2b6b8e84fe13729ede4d62f675ef,2025-11-25,2025-11-27 10:47:15,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,82134.29,CAD,Annual,82134.29,Salary,82134.29,a68002599a2ce611abb3423717d7fa1a
30013767,0faada7c4dd28905cc0bcbd8d6d2720b,2025-11-28,2025-12-01 12:43:52,Change Job,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,71822.97,CAD,Annual,71822.97,Salary,71822.97,8df34096e79e3954e5859ed7b1ce7045
30013775,8bc3a1f905f41d9fdf8d38944209ffc6,2025-11-10,2025-11-11 11:35:25,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83037.81,CAD,Annual,83037.81,Salary,83037.81,1e908d3a140f9fbcd1155633fe8716a6
30013829,6e112c6f6609c9cf5a55c81ef71b5ff9,2025-11-26,2025-12-01 17:34:38,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,49679.22,CAD,Annual,49679.22,Salary,49679.22,37b8d6e6b6c7745294c3fbee2e99a47b
30013843,d3487f122913b5741ed3e8d821c19505,2025-11-30,2025-12-04 09:42:54,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,123295.41,CAD,Annual,123295.41,Salary,123295.41,24d6b8eec866ab368e6536f27dabe376
30013851,042ae6788cddc2034aec3028d586d43f,2025-11-13,2025-11-17 14:17:57,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,257010.97,CAD,Annual,257010.97,Salary,257010.97,42317c482dbacf8e8f7e5a7d7edc631d
30013863,72f9f6d408fe906f8c407e241c5e605a,2025-11-24,2025-11-29 15:28:32,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,144650.93,CAD,Annual,144650.93,Salary,144650.93,b995c4a1efa58d6f7c5e67d251bee5d5
30013894,f09ff9b51ab0298eb09bedd3dd22dbde,2025-11-07,2025-11-08 09:14:05,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,109640.80,CAD,Annual,109640.80,Salary,109640.80,d4fb5ac8022a45b3b39671bfc323873e
30013991,7466396b9455404b9e5dd3eb0d3cdf98,2025-11-03,2025-11-06 10:21:43,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,358506.54,CAD,Annual,358506.54,Salary,358506.54,f535eff89e1bac76057f98307edf88bd
30014018,0c1c42a081c74635558c70ed98960222,2025-11-16,2025-11-16 16:37:39,Change Job,STD_COMP_PKG,G04,GP_06,,105000.00,130000.00,155000.00,87363.07,CAD,Annual,87363.07,Salary,87363.07,4e4e3dd2dc5608adeb16ee2889157bbd
30014048,cc64cbe70ac2492737da33ff41d6d4ed,2025-11-03,2025-11-06 11:11:15,Leave of Absence,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,56407.15,CAD,Annual,56407.15,Salary,56407.15,388503c53cc8718224c06107f5d54c9d
30014145,0117957c4324c65bc39d0b22d5ff3a8d,2025-11-12,2025-11-17 09:49:54,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,204369.04,USD,Annual,204369.04,Salary,204369.04,da8591558654e460bf82da2072169ade
30014157,96762147f3526294b880d75f0f5adb16,2025-11-21,2025-11-25 16:57:45,Change Job,STD_COMP_PKG,G04,GP_05,,92000.00,112000.00,132000.00,87931.97,CAD,Annual,87931.97,Salary,87931.97,e4b3f8c832d93bb2cb570aef2ef28e69
30014203,58d867c174b5fac2c9c8cad6e3f74e42,2025-11-05,2025-11-08 17:56:16,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,166304.16,USD,Annual,166304.16,Salary,166304.16,914908ee5fa459683349037551f92664
30014222,9d7e9d12d5fb6fed928f23313c86bb03,2025-11-10,2025-11-11 11:10:54,Change Job,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,72000.00,CAD,Annual,72000.00,Salary,72000.00,7c93820b4a309ac26fdd047a8769fb58
30014227,d260eb586b56e805a61270ed92934499,2025-11-29,2025-12-02 15:28:29,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,108338.56,USD,Annual,108338.56,Salary,108338.56,1f2b85a89c2c55908396a450170a1b3a
30014229,2cbf89a547d6bec3bed3d6b2e8300173,2025-11-02,2025-11-07 14:03:07,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,101201.32,USD,Annual,101201.32,Salary,101201.32,82c49e9c0d31e3179ea5fd0fcbd50038
30014235,befcd034ad4312648ffac348333e69c5,2025-11-15,2025-11-19 17:55:54,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,112000.00,USD,Annual,112000.00,Salary,112000.00,a2b3ff7c9ca6ed4b5a48787ed8bb991d
30014244,26e365f8f46815d783c458e4b6b9759d,2025-11-09,2025-11-09 17:13:26,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,184247.40,CAD,Annual,184247.40,Salary,184247.40,3c8be380753d0c5b36ebbeb0dbc17a9b
30014254,ec8aa71c412c719744c702ba81ded638,2025-11-21,2025-11-24 13:55:04,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,USD,Annual,155000.00,Salary,155000.00,19d9d7a8796b061b4029ea266663ea8d
30014273,b3397f7d91ccf689a3230f140220b315,2025-11-17,2025-11-22 13:28:09,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83823.58,CAD,Annual,83823.58,Salary,83823.58,1b188f8455abc32c0446bb2cf0c3a1e8
30014351,727e816da3d02f27f40f372664088deb,2025-11-30,2025-12-03 10:45:29,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,94642.08,USD,Annual,94642.08,Salary,94642.08,05def5b6801c259cdc481d3c8be11cdf
30014370,8dee03ccac863454e2248fc157cf28d0,2025-11-13,2025-11-18 16:08:05,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,170000.00,CAD,Annual,170000.00,Salary,170000.00,ced4aa177455f24192bdd357777d9d08
30014393,87953b3449839052597d74532ffa7f2a,2025-11-24,2025-11-26 08:51:15,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,82160.82,CAD,Annual,82160.82,Salary,82160.82,bf81c74c590ae4124edaa0213b55d74e
30014429,32aeea4494ea08a57d5c411468eaffb6,2025-11-17,2025-11-18 11:47:36,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,195822.85,USD,Annual,195822.85,Salary,195822.85,ab645c89b32849ae162fc8e78ce02255
30014467,c42afee0b2612322cf8763f332019e7e,2025-11-16,2025-11-21 13:37:22,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,154343.77,CAD,Annual,154343.77,Salary,154343.77,caff7e9304daf474ba97c214a5aa8b8b
30014505,8f6596c21950efad12f9a6b1ea8d7295,2025-11-16,2025-11-17 16:27:12,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,90742.25,CAD,Annual,90742.25,Salary,90742.25,db72a7b786b6d95f2ad46296d9708a1b
30014550,6bb78867b4e2bb4cdb4f3fac4c9f3761,2025-11-02,2025-11-03 11:36:20,Change Job,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,310000.00,USD,Annual,310000.00,Salary,310000.00,e159aba0d235463f07fe884783567983
30014601,52029ab030831574226258ff5765f8b7,2025-11-18,2025-11-22 16:47:28,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,161311.40,CAD,Annual,161311.40,Salary,161311.40,9c5bf3331f9dee88a47b0ddd9a970a35
30014618,f76d3fd545b67c2d0e97ca889252f530,2025-11-24,2025-11-28 10:13:32,Change Job,STD_COMP_PKG,G06,GP_07,,125000.00,155000.00,185000.00,125725.53,CAD,Annual,125725.53,Salary,125725.53,4096eed7333be11f4a8da32dcd84a6b7
30014620,a75622ad04d2462ac49f520ae1bbdf4a,2025-11-15,2025-11-18 11:24:13,Change Job,STD_COMP_PKG,G14,GP_14,,450000.00,575000.00,700000.00,685912.94,CAD,Annual,685912.94,Salary,685912.94,afdedbd9918bc4b36b5c8e42bddbf950
30014650,b1301b25bd0436ef945a5a3f3463c7b6,2025-11-16,2025-11-20 14:56:09,Return from Leave,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,aca58367dcfddca768d4cd78eab79715
30014657,135c279ccd00b9d943ed5be8181213fb,2025-11-25,2025-11-25 10:03:15,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,69327.78,CAD,Annual,69327.78,Salary,69327.78,61c5ec1948a65d16b837ab966d67b02f
30014698,44c787781394fb4ee41e5ac4bb1e2e7b,2025-11-28,2025-11-28 12:48:22,Return from Leave,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,221047.07,CAD,Annual,221047.07,Salary,221047.07,26f6f24907d7cff61175dd7b15632309
30014711,e6abbb30cfb29035b4d2a178dc7eff6e,2025-11-16,2025-11-18 09:18:15,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,80319.28,USD,Annual,80319.28,Salary,80319.28,35798e3eb47aebe50f75bc75faa23143
30014749,c14830b74ad739e2a495d8c841328386,2025-11-16,2025-11-21 11:44:30,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,102328.42,CAD,Annual,102328.42,Salary,102328.42,77816fca9c2130379a14f5f0e2150a83
30014789,6d33bdd94acd3cf9e3ab71f6dd741691,2025-11-17,2025-11-21 13:55:32,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,260000.00,USD,Annual,260000.00,Salary,260000.00,cc8e6e1dbca60b3e669eedfcc104a6c3
30014932,3f1cadfee94fd64abeea79b58da8fdcb,2025-11-26,2025-11-26 11:31:44,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,111666.34,CAD,Annual,111666.34,Salary,111666.34,7d285b5855ba776070629d9589aba819
30014944,a82924cfcea8eb897e5e47a8c29118a4,2025-11-07,2025-11-12 10:25:51,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,74865.26,USD,Annual,74865.26,Salary,74865.26,075337554028be57b6760ed3dbc022e7
30014981,e5d7bbb5bee38db948544b63ca7a8086,2025-11-04,2025-11-08 16:06:32,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,94665.47,CAD,Annual,94665.47,Salary,94665.47,a13c599daca436cee3cd7f5caaf5f34f
30014995,b0f4b4b66525d63aa2fb7f1babbf7fc8,2025-11-28,2025-11-28 12:15:35,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,82809.17,USD,Annual,82809.17,Salary,82809.17,8347c00a7c6ece29a94679d9d30df33f
30015006,db36ffca123e81c7fe95e53bc6c68666,2025-11-07,2025-11-08 10:41:32,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,72000.00,USD,Annual,72000.00,Salary,72000.00,90a4eb54962bd62a84fd01eb392cb55c
30015085,af0e266a8f49c56cc5e0b53517fa1fb0,2025-11-06,2025-11-10 13:54:50,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,109800.52,CAD,Annual,109800.52,Salary,109800.52,6c65d6e87d034a8ec7223be659f35d34
30015086,e18fecec673b602b31240cceda3e4105,2025-11-21,2025-11-25 08:35:39,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,101260.34,USD,Annual,101260.34,Salary,101260.34,595778e7d5dd143f765712e00c494879
30015146,1e50615d1cdd0179661ace314ffb6c5c,2025-11-29,2025-12-04 12:33:15,Return from Leave,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,45167.68,CAD,Annual,45167.68,Salary,45167.68,3d64b14dd06c900fd33ad82df1521dd0
30015156,d38e2dd546240663297461351b31628b,2025-11-08,2025-11-10 11:00:07,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,84324.16,CAD,Annual,84324.16,Salary,84324.16,63d946a13efbb149ba5c509b20e88ba3
30015172,a48d85927e0ea543f6ab3d992afcbb7d,2025-11-04,2025-11-08 10:00:47,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,62419.36,USD,Annual,62419.36,Salary,62419.36,8fe65b6d72d34ee395765744962cc0f9
30015219,4b6a39c586bd0a43e781dcc93fb51996,2025-11-27,2025-11-30 17:27:19,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,103803.49,CAD,Annual,103803.49,Salary,103803.49,093e1d7dcfc9a15dec4959ed68361b6b
30015234,ca8e6d0fd0d94216598a0324df75b367,2025-11-27,2025-12-01 10:05:56,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,69684.86,CAD,Annual,69684.86,Salary,69684.86,7833b6961802ef1f40788c691d407809
30015276,5da5a8cbf8a1d6891c28543bf2d981c6,2025-11-17,2025-11-18 09:14:20,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,146988.15,CAD,Annual,146988.15,Salary,146988.15,84d80302f94aebde054652e037b496dc
30015387,4d242fa8d484f7bde3acb185c23cb7d6,2025-11-17,2025-11-18 11:41:01,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,71680.37,CAD,Annual,71680.37,Salary,71680.37,762f3719e5598f8397ad9678b208b287
30015412,b7f4faba2d0d614c5e13f9363aba97b8,2025-11-21,2025-11-22 08:35:50,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,246744.31,USD,Annual,246744.31,Salary,246744.31,d9a0f58081fa98f1d9afc10221f44cab
30015429,3019ec8c26ce750ddfe959abbb1eb15e,2025-11-03,2025-11-04 13:16:32,Return from Leave,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,182334.85,CAD,Annual,182334.85,Salary,182334.85,1f1de77b683c272275152bb124a682d0
30015440,95684729c5dfd05a2082c4dff9c73efa,2025-11-01,2025-11-06 15:32:18,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,126650.14,CAD,Annual,126650.14,Salary,126650.14,21ea97c37fce046780561e0636624d24
30015496,12198519701954e9ee15228d5b5927b4,2025-11-03,2025-11-07 13:40:41,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,196332.48,CAD,Annual,196332.48,Salary,196332.48,2798415bd4ea8b38cfe3a846a3c9f2ba
